benchmark,title,group,code,family,BU,schedule,original_range,step,ak_annual_salary,p50,p65,mu,sigma,ak_percentile,ak_as_percent_of_p50,ak_as_percent_of_p65,ak_diff_from_p50,ak_diff_from_p65,p50_90pct_percentile,p50_95pct_percentile,p65_90pct_percentile,p65_95pct_percentile
111,Revenue Appeals Supervisor,Business Development and Regulation,PC0533,PC05 ‐ Revenue Audit,SS,200,26.0,O,168147,142475.0,148609.0,142475.0,15919.216690430974,0.9465888633980947,1.1801859975434286,1.131472521852647,25672.0,19538.0,0.18539688415429983,0.32725929916904273,0.291777605670784,0.46754629460438984
112,Oil and Gas Revenue Auditor 3,Business Development and Regulation,PC0543,PC05 ‐ Revenue Audit,GP,200,22.0,A,87341,100946.0,101280.0,100946.0,866.8109511907313,8.122535520658668e-56,0.8652249717670834,0.8623716429699843,-13605.0,-13939.0,1.2069910539140685e-31,2.892826479926094e-09,6.644488938026021e-30,2.424179758306011e-08
112,Oil and Gas Revenue Auditor 3,Business Development and Regulation,PC0543,PC05 ‐ Revenue Audit,GP,200,22.0,F,103740,108489.0,111152.0,108489.0,6911.130428206339,0.2459933419008205,0.9562259768271437,0.933316539513459,-4749.0,-7412.0,0.058234065666526974,0.2162601850772642,0.11066792266734987,0.33766959461022017
112,Oil and Gas Revenue Auditor 3,Business Development and Regulation,PC0543,PC05 ‐ Revenue Audit,GP,200,22.0,O,130943,126427.0,128301.0,126427.0,4863.484199195899,0.823439454001992,1.03572021799141,1.0205922011519786,4516.0,2642.0,0.004667780276994026,0.09684205027694831,0.012138197798376202,0.17522854725491638
113,Oil and Gas Revenue Specialist,Business Development and Regulation,PC0545,PC05 ‐ Revenue Audit,GP,200,25.0,A,107153,120401.0,120690.0,120401.0,750.0250445931777,4.0120944377429817e-70,0.889967691298245,0.8878366061811251,-13248.0,-13537.0,2.7263703702633267e-58,5.016059302036294e-16,6.864134742943333e-56,9.266959375942997e-15
113,Oil and Gas Revenue Specialist,Business Development and Regulation,PC0545,PC05 ‐ Revenue Audit,GP,200,25.0,F,127764,134051.0,135706.0,134051.0,4295.126120421139,0.07163084338050417,0.9530999395752363,0.9414764269818579,-6287.0,-7942.0,0.0009011820641298024,0.05932072860209711,0.0027667612931661224,0.11615160371246064
113,Oil and Gas Revenue Specialist,Business Development and Regulation,PC0545,PC05 ‐ Revenue Audit,GP,200,25.0,O,161831,149663.0,152097.0,149663.0,6316.819925743233,0.9729656460694887,1.0813026599760795,1.063998632451659,12168.0,9734.0,0.008911435082087787,0.11808014392558636,0.021562919746880828,0.206511796439716
114,Corporate Income Tax Auditor 3,Business Development and Regulation,PC0553,PC05 ‐ Revenue Audit,GP,200,22.0,A,87341,94108.0,101192.0,94108.0,18384.696940823775,0.3564075875924463,0.9280932545585923,0.8631215906395763,-6767.0,-13851.0,0.30436671143960203,0.398998149757109,0.43443506533177245,0.5438402473436593
114,Corporate Income Tax Auditor 3,Business Development and Regulation,PC0553,PC05 ‐ Revenue Audit,GP,200,22.0,F,103740,109105.0,111898.0,109105.0,7248.511936154828,0.22960390997257785,0.9508271848219605,0.9270943180396433,-5365.0,-8158.0,0.06613562637732376,0.2258443329970788,0.1233469370478284,0.34954531762580887
114,Corporate Income Tax Auditor 3,Business Development and Regulation,PC0553,PC05 ‐ Revenue Audit,GP,200,22.0,O,130943,122698.0,126095.0,122698.0,8816.03832693088,0.8251644220390584,1.0671975093318555,1.038447202506047,8245.0,4848.0,0.08199770644906024,0.24325216043648562,0.14801830143773181,0.3707660912800795
115,Audit and Review Analyst 2,Business Development and Regulation,PC0563,PC05 ‐ Revenue Audit,GP,200,21.0,A,81764,68051.0,69813.0,68051.0,4572.817053886432,0.9986448093956865,1.2015106317320834,1.171185882285534,13713.0,11951.0,0.06835387386122364,0.2284134909410806,0.12685690927734128,0.3527051312107935
115,Audit and Review Analyst 2,Business Development and Regulation,PC0563,PC05 ‐ Revenue Audit,GP,200,21.0,F,96759,85064.0,86067.0,85064.0,2603.0280959410284,0.9999964860919787,1.13748471738926,1.1242287984941963,11695.0,10692.0,0.0005417693192534869,0.05113539113971312,0.0017440008093586275,0.10241884374754118
115,Audit and Review Analyst 2,Business Development and Regulation,PC0563,PC05 ‐ Revenue Audit,GP,200,21.0,O,122226,99449.0,102899.0,99449.0,8953.58617247911,0.994518828012562,1.229031966133395,1.1878249545670998,22777.0,19327.0,0.13334510017445161,0.2893247433346713,0.22245491472069273,0.42492726608543413
116,Audit and Review Analyst 4,Business Development and Regulation,PC0565,PC05 ‐ Revenue Audit,SS,200,25.0,A,116688,121362.0,123247.0,121362.0,4892.03186525308,0.16967983472266507,0.9614871211746675,0.9467816660851786,-4674.0,-6559.0,0.006554217140950349,0.10741284597400558,0.016420520320715285,0.19096373101486436
116,Audit and Review Analyst 4,Business Development and Regulation,PC0565,PC05 ‐ Revenue Audit,SS,200,25.0,E,133994,137315.0,138667.0,137315.0,3508.7676826642773,0.17195034267567832,0.9758147325492481,0.9663005617774957,-3321.0,-4673.0,4.548729778885246e-05,0.025188956465462868,0.0001807567280383299,0.05584005354885216
116,Audit and Review Analyst 4,Business Development and Regulation,PC0565,PC05 ‐ Revenue Audit,SS,200,25.0,O,162323,151161.0,155129.0,151161.0,10297.921719535394,0.8607972096063172,1.0738417978182202,1.0463743078341252,11162.0,7194.0,0.07106858675492378,0.23149285076713283,0.13112471667923498,0.3564795264243955
117,Local Government Specialist 3,Government Management and Infrastructure,PD0103,PD01 ‐ Government Management and Operations,GP,200,17.0,A,62069,61574.0,63160.0,61574.0,4116.054396971556,0.5478617226396347,1.0080391074154675,0.982726409119696,495.0,-1091.0,0.06733370907739834,0.2272380426352314,0.12524525961289762,0.35126066741184503
117,Local Government Specialist 3,Government Management and Infrastructure,PD0103,PD01 ‐ Government Management and Operations,GP,200,17.0,F,74003,80750.0,82182.0,80750.0,3716.3870721710396,0.03472563378359301,0.9164458204334366,0.9004769900951547,-6747.0,-8179.0,0.014897340513098612,0.1386500142885012,0.03392356631749278,0.23565471599853433
117,Local Government Specialist 3,Government Management and Infrastructure,PD0103,PD01 ‐ Government Management and Operations,GP,200,17.0,O,93386,102555.0,103643.0,102555.0,2823.623697291963,0.0005826386646275109,0.9105943152454781,0.9010352845826539,-9169.0,-10257.0,0.00014059750412277253,0.03468384514960955,0.0005094658445536634,0.0735344130985851
118,Regulations Specialist 2,Government Management and Infrastructure,PD0122,PD01 ‐ Government Management and Operations,GP,200,16.0,A,57974,63509.0,63667.0,63509.0,410.0482942758549,7.989371948635433e-42,0.9128469980632666,0.9105816199915183,-5535.0,-5693.0,2.0847757132167856e-54,4.813522909060821e-15,4.3186195180609496e-52,8.032235283098902e-14
118,Regulations Specialist 2,Government Management and Infrastructure,PD0122,PD01 ‐ Government Management and Operations,GP,200,16.0,F,69147,73231.0,74576.0,73231.0,3490.6009860824356,0.12100066621515548,0.9442312681787768,0.9272017807337481,-4084.0,-5429.0,0.01795486144966236,0.14709502132408347,0.03995919700623573,0.24732880858552492
118,Regulations Specialist 2,Government Management and Infrastructure,PD0122,PD01 ‐ Government Management and Operations,GP,200,16.0,O,87399,83771.0,86058.0,83771.0,5935.319297524558,0.7294849684900867,1.0433085435293836,1.0155825141183852,3628.0,1341.0,0.07906359121610707,0.2401876134864443,0.143526236897571,0.3670620393396765
119,Economist 2,Government Management and Infrastructure,PD0202,PD02 ‐ Economic Research,GP,200,18.0,A,66788,109910.0,120254.0,109910.0,26845.187063224323,0.05410164909938568,0.6076608133927759,0.5553910888619089,-43122.0,-53466.0,0.34111513777389957,0.4188990368850815,0.4750292953264696,0.5640886202418676
119,Economist 2,Government Management and Infrastructure,PD0202,PD02 ‐ Economic Research,GP,200,18.0,F,79268,124784.0,140712.0,124784.0,41337.02045079631,0.13542758558194834,0.6352416976535453,0.5633350389447951,-45516.0,-61444.0,0.38137564170385024,0.4400135257317556,0.5179138939460197,0.5851629323227446
119,Economist 2,Government Management and Infrastructure,PD0202,PD02 ‐ Economic Research,GP,200,18.0,O,99899,136875.0,153731.0,136875.0,43745.405369074746,0.19898438431821175,0.729855707762557,0.6498298976784123,-36976.0,-53832.0,0.37718211663551937,0.43784113396254815,0.5135209223058964,0.5830137450641854
120,Petroleum Economist 2,Government Management and Infrastructure,PD0222,PD02 ‐ Economic Research,GP,200,22.0,A,87341,123031.0,123109.0,123031.0,202.42890476909292,0.0,0.7099105103591777,0.709460721799381,-35690.0,-35768.0,0.0,3.874163727348927e-203,0.0,2.485354421353626e-198
120,Petroleum Economist 2,Government Management and Infrastructure,PD0222,PD02 ‐ Economic Research,GP,200,22.0,F,103740,142482.0,143368.0,142482.0,2299.384738787389,5.348283293052467e-64,0.7280919695119383,0.7235924334579543,-38742.0,-39628.0,2.8861285346411725e-10,0.0009732910645966239,2.461728574538383e-09,0.0031455596050111124
120,Petroleum Economist 2,Government Management and Infrastructure,PD0222,PD02 ‐ Economic Research,GP,200,22.0,O,130943,155604.0,159750.0,155604.0,10759.87486118794,0.010954519554272986,0.8415143569574047,0.8196744913928012,-24661.0,-28807.0,0.07406747629708328,0.2348168043218583,0.1358050497116765,0.36053808695081474
121,Planner 2,Government Management and Infrastructure,PD0332,PD03 ‐ Development and Infrastructure Planning,GP,200,17.0,A,62069,71236.0,72088.0,71236.0,2211.146498247015,1.6930501433302217e-05,0.8713150654163625,0.8610170902230607,-9167.0,-10019.0,0.0006372134040036802,0.053607459129332236,0.0020208499516097757,0.10660556144120242
121,Planner 2,Government Management and Infrastructure,PD0332,PD03 ‐ Development and Infrastructure Planning,GP,200,17.0,F,74003,83553.0,85438.0,83553.0,4892.03186525308,0.025459956667404304,0.8857012913958805,0.8661602565603127,-9550.0,-11435.0,0.0438236793437643,0.19656071830451322,0.08673279607455048,0.3128047153205262
121,Planner 2,Government Management and Infrastructure,PD0332,PD03 ‐ Development and Infrastructure Planning,GP,200,17.0,O,93386,94450.0,95085.0,94450.0,1647.9789042099233,0.2592564792039834,0.9887347803070408,0.9821317768312563,-1064.0,-1699.0,4.9842872973983705e-09,0.0020808929515451885,3.632834883106027e-08,0.006217085480057768
122,Transportation Planner 1,Government Management and Infrastructure,PD0341,PD03 ‐ Development and Infrastructure Planning,GP,200,21.0,A,81764,74986.0,79303.0,74986.0,11203.661306258644,0.727404123539291,1.0903902061718187,1.0310328739139756,6778.0,2461.0,0.25165236261095647,0.3689447384017174,0.3735329385008764,0.5125266881547832
122,Transportation Planner 1,Government Management and Infrastructure,PD0341,PD03 ‐ Development and Infrastructure Planning,GP,200,21.0,F,96759,93324.0,97921.0,93324.0,11930.32916953231,0.6132966410738778,1.0368072521537868,0.9881332911224354,3435.0,-1162.0,0.21703629492032728,0.3478539698799211,0.3316167514268621,0.4900010138111018
122,Transportation Planner 1,Government Management and Infrastructure,PD0341,PD03 ‐ Development and Infrastructure Planning,GP,200,21.0,O,122226,108538.0,111758.0,108538.0,8356.68042764717,0.9492861258102432,1.1261125135897105,1.0936666726319368,13688.0,10468.0,0.09700334085897333,0.25803715866849397,0.17054120137963225,0.38845268945960454
123,Transportation Planner 2,Government Management and Infrastructure,PD0342,PD03 ‐ Development and Infrastructure Planning,SS,200,22.0,A,95326,89023.0,96146.0,89023.0,18485.91139320832,0.6334340415077346,1.070801927591746,0.9914713040584112,6303.0,-820.0,0.3150549589425432,0.4048604623315313,0.4463914369370394,0.5498444542599211
123,Transportation Planner 2,Government Management and Infrastructure,PD0342,PD03 ‐ Development and Infrastructure Planning,SS,200,22.0,E,108867,104920.0,116122.0,104920.0,29071.905015684348,0.5539971877327742,1.0376191383911553,0.9375226055355574,3947.0,-7255.0,0.35908775135135973,0.42839999312759786,0.4943711740421761,0.5736228561983324
123,Transportation Planner 2,Government Management and Infrastructure,PD0342,PD03 ‐ Development and Infrastructure Planning,SS,200,22.0,O,131893,117275.0,131133.0,117275.0,35964.86874730884,0.657794813852635,1.1246471967597527,1.0057956425918724,14618.0,760.0,0.3721811190587506,0.43524305652731693,0.5082600353658104,0.5804377175961555
124,Emergency Management Specialist 2,Government Management and Infrastructure,PD0412,PD04 ‐ Emergency Planning and Response,GP,200,16.0,A,57974,72656.0,89739.0,72656.0,44334.52538680019,0.3702602951021703,0.7979244659766571,0.6460290397708911,-14682.0,-31765.0,0.4349122911884316,0.4673469529953601,0.5725645487616395,0.6118384100172103
124,Emergency Management Specialist 2,Government Management and Infrastructure,PD0412,PD04 ‐ Emergency Planning and Response,GP,200,16.0,F,69147,83553.0,102815.0,83553.0,49989.55850849061,0.3866044095631066,0.8275824925496391,0.6725380537859261,-14406.0,-33668.0,0.43362959096525727,0.46669898030775303,0.5712853503529401,0.6112137898921622
124,Emergency Management Specialist 2,Government Management and Infrastructure,PD0412,PD04 ‐ Emergency Planning and Response,GP,200,16.0,O,87399,94450.0,116357.0,94450.0,56853.97457405793,0.45064992818775673,0.9253467443091583,0.7511279940184089,-7051.0,-28958.0,0.4340283664318807,0.4669004550385581,0.5716831920577395,0.6114080435116631
125,Emergency Program Manager 1,Government Management and Infrastructure,PD0421,PD04 ‐ Emergency Planning and Response,SS,200,20.0,A,83470,93580.0,96597.0,93580.0,7829.846226773761,0.09831489733150678,0.891964094892071,0.8641055105231011,-10110.0,-13127.0,0.11601024157187595,0.2750583804766713,0.19811265329153616,0.40845125803820453
125,Emergency Program Manager 1,Government Management and Infrastructure,PD0421,PD04 ‐ Emergency Planning and Response,SS,200,20.0,E,95326,105611.0,116732.0,105611.0,28861.69038380875,0.3607874620942055,0.9026143110092699,0.816622691292876,-10285.0,-21406.0,0.35721199487516897,0.4274144964500426,0.4923676512053,0.572637836452656
125,Emergency Program Manager 1,Government Management and Infrastructure,PD0421,PD04 ‐ Emergency Planning and Response,SS,200,20.0,O,115502,128086.0,137350.0,128086.0,24042.325304883037,0.30034438912961986,0.9017535093608982,0.8409319257371678,-12584.0,-21848.0,0.29710258767937037,0.3949747985678977,0.42623661022230414,0.5397001667233495
126,Emergency Services Dispatcher 1,Government Management and Infrastructure,PD0442,PD04 ‐ Emergency Planning and Response,GP,100,15.0,A,54483,48009.0,52093.0,48009.0,10598.9698343202,0.7293386642370492,1.1348497156783104,1.0458794847676272,6474.0,2390.0,0.3252890909554453,0.4104142284045402,0.4577234605130684,0.5555020575510747
126,Emergency Services Dispatcher 1,Government Management and Infrastructure,PD0442,PD04 ‐ Emergency Planning and Response,GP,100,15.0,F,65072,56789.0,64280.0,56789.0,19440.960584939425,0.6649676433251378,1.145855711493423,1.012321095208463,8283.0,792.0,0.38510124080617664,0.4419389749021684,0.5218026483530874,0.5870641957338378
126,Emergency Services Dispatcher 1,Government Management and Infrastructure,PD0442,PD04 ‐ Emergency Planning and Response,GP,100,15.0,O,82329,66935.0,77682.0,66935.0,27891.069737864636,0.7095028489784415,1.229984313139613,1.0598208079091682,15394.0,4647.0,0.40517008606954263,0.452244106986517,0.5425266562909129,0.5971824311406012
127,Emergency Dispatch Supervisor,Government Management and Infrastructure,PD0450,PD04 ‐ Emergency Planning and Response,SS,100,18.0,A,72925,68814.0,73705.0,68814.0,12693.330425969662,0.6269821015965521,1.0597407504286918,0.9894172715555254,4111.0,-780.0,0.2938654324190898,0.39317105360250104,0.42256385998201773,0.5378389449384419
127,Emergency Dispatch Supervisor,Government Management and Infrastructure,PD0450,PD04 ‐ Emergency Planning and Response,SS,100,18.0,E,83470,80779.0,88967.0,80779.0,21249.84451601709,0.5503858361294449,1.0333131135567413,0.9382130452864546,2691.0,-5497.0,0.3519210250135514,0.42462728555790996,0.48669740900061415,0.5698470647473122
127,Emergency Dispatch Supervisor,Government Management and Infrastructure,PD0450,PD04 ‐ Emergency Planning and Response,SS,100,18.0,O,101130,96999.0,104986.0,96999.0,20728.20079988135,0.578983499673353,1.042588067918226,0.9632712933152991,4131.0,-3856.0,0.3199077850287172,0.4075008973446517,0.4517788823055905,0.5525379516332707
